img_path,img_name,NoDamage,Crack,Efflorescence,Rust,Spalling,BarsExposed,CLASSES_STRING,CLASSES_N,split_type,name
dacl1k/dacl1k/v1/06_000469.jpg,06_000469.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001257.jpg,14_001257.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001918.jpg,14_001918.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001159.jpg,14_001159.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001637.jpg,14_001637.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000005.jpg,06_000005.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000027.jpg,06_000027.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000388.jpg,06_000388.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001508.jpg,14_001508.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001968.jpg,14_001968.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000031.jpg,06_000031.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001331.jpg,14_001331.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001945.jpg,14_001945.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001594.jpg,14_001594.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/06_000255.jpg,06_000255.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/17_000051.jpg,17_000051.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001071.jpg,14_001071.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001539.jpg,14_001539.jpg,0,1,0,0,1,0,CS,2,train,dacl1k
dacl1k/dacl1k/v1/06_000401.jpg,06_000401.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/17_000065.jpg,17_000065.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000069.jpg,06_000069.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000181.jpg,06_000181.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001966.jpg,14_001966.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001321.jpg,14_001321.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000013.jpg,06_000013.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001030.jpg,14_001030.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000353.jpg,06_000353.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001040.jpg,14_001040.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001345.jpg,14_001345.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000335.jpg,06_000335.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001967.jpg,14_001967.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001566.jpg,14_001566.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000159.jpg,06_000159.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001323.jpg,14_001323.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001278.jpg,14_001278.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/17_000096.jpg,17_000096.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001222.jpg,14_001222.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001213.jpg,14_001213.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001134.jpg,14_001134.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_000000.jpg,14_000000.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001067.jpg,14_001067.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/16_000145.jpg,16_000145.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_000070.jpg,14_000070.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000209.jpg,06_000209.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001800.jpg,14_001800.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000001.jpg,06_000001.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001629.jpg,14_001629.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000297.jpg,06_000297.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/06_000109.jpg,06_000109.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_000131.jpg,14_000131.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_000159.jpg,14_000159.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001502.jpg,14_001502.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001698.jpg,14_001698.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/17_000034.jpg,17_000034.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001602.jpg,14_001602.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000332.jpg,16_000332.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_000029.jpg,14_000029.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001528.jpg,14_001528.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/17_000070.jpg,17_000070.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000243.jpg,06_000243.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/06_000387.jpg,06_000387.jpg,0,0,1,1,1,1,BESR,4,train,dacl1k
dacl1k/dacl1k/v1/14_001498.jpg,14_001498.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/17_000019.jpg,17_000019.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000018.jpg,17_000018.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/16_000309.jpg,16_000309.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/06_000080.jpg,06_000080.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001424.jpg,14_001424.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000145.jpg,06_000145.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000167.jpg,06_000167.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001023.jpg,14_001023.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001295.jpg,14_001295.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_000167.jpg,14_000167.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001575.jpg,14_001575.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001679.jpg,14_001679.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000057.jpg,16_000057.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/06_000483.jpg,06_000483.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_000121.jpg,14_000121.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000101.jpg,06_000101.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/06_000083.jpg,06_000083.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_000043.jpg,14_000043.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000161.jpg,14_000161.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/16_000065.jpg,16_000065.jpg,0,0,0,1,0,1,BR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001794.jpg,14_001794.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001623.jpg,14_001623.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001334.jpg,14_001334.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000014.jpg,06_000014.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/16_000222.jpg,16_000222.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001374.jpg,14_001374.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000341.jpg,06_000341.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/16_000303.jpg,16_000303.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/06_000030.jpg,06_000030.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001592.jpg,14_001592.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001006.jpg,14_001006.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000356.jpg,06_000356.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001320.jpg,14_001320.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001932.jpg,14_001932.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001997.jpg,14_001997.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/17_000080.jpg,17_000080.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001527.jpg,14_001527.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_000011.jpg,14_000011.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000035.jpg,14_000035.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000098.jpg,06_000098.jpg,0,0,1,1,1,1,BESR,4,train,dacl1k
dacl1k/dacl1k/v1/16_000210.jpg,16_000210.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001427.jpg,14_001427.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001402.jpg,14_001402.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/17_000089.jpg,17_000089.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000007.jpg,17_000007.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000086.jpg,17_000086.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001578.jpg,14_001578.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001165.jpg,14_001165.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001817.jpg,14_001817.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000206.jpg,16_000206.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_000143.jpg,14_000143.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/16_000008.jpg,16_000008.jpg,0,0,1,1,1,1,BESR,4,train,dacl1k
dacl1k/dacl1k/v1/14_001797.jpg,14_001797.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000480.jpg,06_000480.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000214.jpg,06_000214.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001970.jpg,14_001970.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000156.jpg,14_000156.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001656.jpg,14_001656.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001199.jpg,14_001199.jpg,0,1,0,0,1,0,CS,2,train,dacl1k
dacl1k/dacl1k/v1/16_000198.jpg,16_000198.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001890.jpg,14_001890.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001266.jpg,14_001266.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001472.jpg,14_001472.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001963.jpg,14_001963.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000351.jpg,06_000351.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001714.jpg,14_001714.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001450.jpg,14_001450.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000494.jpg,06_000494.jpg,0,0,1,0,1,0,ES,2,train,dacl1k
dacl1k/dacl1k/v1/14_001195.jpg,14_001195.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/16_000207.jpg,16_000207.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/17_000069.jpg,17_000069.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/16_000045.jpg,16_000045.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001293.jpg,14_001293.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001359.jpg,14_001359.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001675.jpg,14_001675.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/16_000365.jpg,16_000365.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001268.jpg,14_001268.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000015.jpg,16_000015.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/17_000012.jpg,17_000012.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000454.jpg,06_000454.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/16_000124.jpg,16_000124.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001937.jpg,14_001937.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000309.jpg,06_000309.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001422.jpg,14_001422.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001393.jpg,14_001393.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000344.jpg,06_000344.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001255.jpg,14_001255.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001952.jpg,14_001952.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001262.jpg,14_001262.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001376.jpg,14_001376.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/16_000050.jpg,16_000050.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/06_000346.jpg,06_000346.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001770.jpg,14_001770.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/06_000460.jpg,06_000460.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/17_000016.jpg,17_000016.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_000196.jpg,14_000196.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000399.jpg,06_000399.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001914.jpg,14_001914.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000130.jpg,06_000130.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/06_000088.jpg,06_000088.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001254.jpg,14_001254.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001587.jpg,14_001587.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001181.jpg,14_001181.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001783.jpg,14_001783.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001223.jpg,14_001223.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001012.jpg,14_001012.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000257.jpg,16_000257.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_000010.jpg,14_000010.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/16_000044.jpg,16_000044.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001813.jpg,14_001813.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000132.jpg,14_000132.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_000126.jpg,14_000126.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/14_000067.jpg,14_000067.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001788.jpg,14_001788.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/17_000059.jpg,17_000059.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001273.jpg,14_001273.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/17_000073.jpg,17_000073.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/16_000239.jpg,16_000239.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/16_000074.jpg,16_000074.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_000149.jpg,14_000149.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001462.jpg,14_001462.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000324.jpg,06_000324.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/16_000300.jpg,16_000300.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001822.jpg,14_001822.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_000024.jpg,14_000024.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001869.jpg,14_001869.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_000069.jpg,14_000069.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000269.jpg,16_000269.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/16_000094.jpg,16_000094.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_000014.jpg,14_000014.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000473.jpg,06_000473.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_001619.jpg,14_001619.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001258.jpg,14_001258.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001754.jpg,14_001754.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000026.jpg,06_000026.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001310.jpg,14_001310.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000391.jpg,06_000391.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/14_001431.jpg,14_001431.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001907.jpg,14_001907.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/14_001252.jpg,14_001252.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/14_000001.jpg,14_000001.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000227.jpg,06_000227.jpg,0,0,1,0,1,0,ES,2,train,dacl1k
dacl1k/dacl1k/v1/06_000403.jpg,06_000403.jpg,0,1,1,0,1,0,CES,3,train,dacl1k
dacl1k/dacl1k/v1/06_000264.jpg,06_000264.jpg,0,0,1,0,0,0,E,1,train,dacl1k
dacl1k/dacl1k/v1/17_000041.jpg,17_000041.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001013.jpg,14_001013.jpg,0,0,1,1,0,0,ER,2,train,dacl1k
dacl1k/dacl1k/v1/14_001423.jpg,14_001423.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/16_000176.jpg,16_000176.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/16_000146.jpg,16_000146.jpg,0,0,0,1,1,1,BSR,3,train,dacl1k
dacl1k/dacl1k/v1/14_001499.jpg,14_001499.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001830.jpg,14_001830.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001905.jpg,14_001905.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001702.jpg,14_001702.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001183.jpg,14_001183.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001618.jpg,14_001618.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000191.jpg,06_000191.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/06_000007.jpg,06_000007.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001597.jpg,14_001597.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001105.jpg,14_001105.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000116.jpg,06_000116.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001540.jpg,14_001540.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000275.jpg,06_000275.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001809.jpg,14_001809.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/17_000011.jpg,17_000011.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_000057.jpg,14_000057.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001018.jpg,14_001018.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/06_000262.jpg,06_000262.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/06_000321.jpg,06_000321.jpg,0,1,1,0,0,0,CE,2,train,dacl1k
dacl1k/dacl1k/v1/14_000153.jpg,14_000153.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001886.jpg,14_001886.jpg,0,1,0,1,0,0,CR,2,train,dacl1k
dacl1k/dacl1k/v1/14_001202.jpg,14_001202.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_001058.jpg,14_001058.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001147.jpg,14_001147.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_000058.jpg,14_000058.jpg,0,0,0,1,0,0,R,1,train,dacl1k
dacl1k/dacl1k/v1/14_001501.jpg,14_001501.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_000137.jpg,14_000137.jpg,0,1,0,0,0,0,C,1,train,dacl1k
dacl1k/dacl1k/v1/14_001100.jpg,14_001100.jpg,0,0,0,0,1,0,S,1,train,dacl1k
dacl1k/dacl1k/v1/14_000042.jpg,14_000042.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/17_000068.jpg,17_000068.jpg,1,0,0,0,0,0,N,1,train,dacl1k
dacl1k/dacl1k/v1/14_001354.jpg,14_001354.jpg,0,0,0,1,1,0,SR,2,train,dacl1k
