img_name,img_path,Crack,NoCrack,split_type
3375.jpg,bcd/images/3375.jpg,0,1,train
3376.jpg,bcd/images/3376.jpg,0,1,train
3377.jpg,bcd/images/3377.jpg,0,1,train
3378.jpg,bcd/images/3378.jpg,0,1,test
3379.jpg,bcd/images/3379.jpg,0,1,val
3380.jpg,bcd/images/3380.jpg,0,1,train
3381.jpg,bcd/images/3381.jpg,0,1,train
3382.jpg,bcd/images/3382.jpg,0,1,train
3383.jpg,bcd/images/3383.jpg,0,1,train
3384.jpg,bcd/images/3384.jpg,0,1,train
3385.jpg,bcd/images/3385.jpg,0,1,train
3386.jpg,bcd/images/3386.jpg,0,1,train
3387.jpg,bcd/images/3387.jpg,0,1,train
3388.jpg,bcd/images/3388.jpg,0,1,val
3389.jpg,bcd/images/3389.jpg,0,1,test
3390.jpg,bcd/images/3390.jpg,0,1,train
3391.jpg,bcd/images/3391.jpg,0,1,train
3392.jpg,bcd/images/3392.jpg,0,1,train
3393.jpg,bcd/images/3393.jpg,0,1,train
3394.jpg,bcd/images/3394.jpg,0,1,train
3395.jpg,bcd/images/3395.jpg,0,1,train
3396.jpg,bcd/images/3396.jpg,0,1,train
3397.jpg,bcd/images/3397.jpg,0,1,train
3398.jpg,bcd/images/3398.jpg,0,1,train
3399.jpg,bcd/images/3399.jpg,0,1,train
3400.jpg,bcd/images/3400.jpg,0,1,train
3401.jpg,bcd/images/3401.jpg,0,1,test
3402.jpg,bcd/images/3402.jpg,0,1,test
3403.jpg,bcd/images/3403.jpg,0,1,val
3404.jpg,bcd/images/3404.jpg,0,1,train
3405.jpg,bcd/images/3405.jpg,0,1,train
3406.jpg,bcd/images/3406.jpg,0,1,train
3407.jpg,bcd/images/3407.jpg,0,1,train
3408.jpg,bcd/images/3408.jpg,0,1,train
3409.jpg,bcd/images/3409.jpg,0,1,train
3410.jpg,bcd/images/3410.jpg,0,1,train
3411.jpg,bcd/images/3411.jpg,0,1,test
3412.jpg,bcd/images/3412.jpg,0,1,test
3413.jpg,bcd/images/3413.jpg,0,1,train
3414.jpg,bcd/images/3414.jpg,0,1,train
3415.jpg,bcd/images/3415.jpg,0,1,train
3416.jpg,bcd/images/3416.jpg,0,1,train
3417.jpg,bcd/images/3417.jpg,0,1,train
3418.jpg,bcd/images/3418.jpg,0,1,val
3419.jpg,bcd/images/3419.jpg,0,1,val
3420.jpg,bcd/images/3420.jpg,0,1,train
3421.jpg,bcd/images/3421.jpg,0,1,train
3422.jpg,bcd/images/3422.jpg,0,1,train
3423.jpg,bcd/images/3423.jpg,0,1,train
3424.jpg,bcd/images/3424.jpg,0,1,test
3425.jpg,bcd/images/3425.jpg,0,1,train
3426.jpg,bcd/images/3426.jpg,0,1,train
3427.jpg,bcd/images/3427.jpg,0,1,train
3428.jpg,bcd/images/3428.jpg,0,1,train
3429.jpg,bcd/images/3429.jpg,0,1,test
3430.jpg,bcd/images/3430.jpg,0,1,train
3431.jpg,bcd/images/3431.jpg,0,1,train
3432.jpg,bcd/images/3432.jpg,0,1,test
3433.jpg,bcd/images/3433.jpg,0,1,train
3434.jpg,bcd/images/3434.jpg,0,1,train
3435.jpg,bcd/images/3435.jpg,0,1,train
3436.jpg,bcd/images/3436.jpg,0,1,train
3437.jpg,bcd/images/3437.jpg,0,1,train
3438.jpg,bcd/images/3438.jpg,0,1,train
3439.jpg,bcd/images/3439.jpg,0,1,test
3440.jpg,bcd/images/3440.jpg,0,1,train
3441.jpg,bcd/images/3441.jpg,0,1,train
3442.jpg,bcd/images/3442.jpg,0,1,train
3443.jpg,bcd/images/3443.jpg,0,1,train
3444.jpg,bcd/images/3444.jpg,0,1,train
3445.jpg,bcd/images/3445.jpg,0,1,train
3446.jpg,bcd/images/3446.jpg,0,1,val
3447.jpg,bcd/images/3447.jpg,0,1,train
3448.jpg,bcd/images/3448.jpg,0,1,train
3449.jpg,bcd/images/3449.jpg,0,1,train
3450.jpg,bcd/images/3450.jpg,0,1,train
3451.jpg,bcd/images/3451.jpg,0,1,train
3452.jpg,bcd/images/3452.jpg,0,1,train
3453.jpg,bcd/images/3453.jpg,0,1,train
3454.jpg,bcd/images/3454.jpg,0,1,train
3455.jpg,bcd/images/3455.jpg,0,1,test
3456.jpg,bcd/images/3456.jpg,0,1,train
3457.jpg,bcd/images/3457.jpg,0,1,train
3458.jpg,bcd/images/3458.jpg,0,1,val
3459.jpg,bcd/images/3459.jpg,0,1,train
3460.jpg,bcd/images/3460.jpg,0,1,train
3461.jpg,bcd/images/3461.jpg,0,1,train
3462.jpg,bcd/images/3462.jpg,0,1,train
3463.jpg,bcd/images/3463.jpg,0,1,train
3464.jpg,bcd/images/3464.jpg,0,1,test
3465.jpg,bcd/images/3465.jpg,0,1,train
3466.jpg,bcd/images/3466.jpg,0,1,train
3467.jpg,bcd/images/3467.jpg,0,1,train
3468.jpg,bcd/images/3468.jpg,0,1,train
3469.jpg,bcd/images/3469.jpg,0,1,train
3470.jpg,bcd/images/3470.jpg,0,1,train
3471.jpg,bcd/images/3471.jpg,0,1,train
3472.jpg,bcd/images/3472.jpg,0,1,train
3473.jpg,bcd/images/3473.jpg,0,1,train
3474.jpg,bcd/images/3474.jpg,0,1,train
3475.jpg,bcd/images/3475.jpg,0,1,train
3476.jpg,bcd/images/3476.jpg,0,1,train
3477.jpg,bcd/images/3477.jpg,0,1,val
3478.jpg,bcd/images/3478.jpg,0,1,train
3479.jpg,bcd/images/3479.jpg,0,1,train
3480.jpg,bcd/images/3480.jpg,0,1,train
3481.jpg,bcd/images/3481.jpg,0,1,train
3482.jpg,bcd/images/3482.jpg,0,1,train
3483.jpg,bcd/images/3483.jpg,0,1,train
3484.jpg,bcd/images/3484.jpg,0,1,train
3485.jpg,bcd/images/3485.jpg,0,1,train
3486.jpg,bcd/images/3486.jpg,0,1,train
3487.jpg,bcd/images/3487.jpg,0,1,train
3488.jpg,bcd/images/3488.jpg,0,1,train
3489.jpg,bcd/images/3489.jpg,0,1,train
3490.jpg,bcd/images/3490.jpg,0,1,train
3491.jpg,bcd/images/3491.jpg,0,1,val
3492.jpg,bcd/images/3492.jpg,0,1,train
3493.jpg,bcd/images/3493.jpg,0,1,val
3494.jpg,bcd/images/3494.jpg,0,1,train
3495.jpg,bcd/images/3495.jpg,0,1,train
3496.jpg,bcd/images/3496.jpg,0,1,train
3497.jpg,bcd/images/3497.jpg,0,1,train
3498.jpg,bcd/images/3498.jpg,0,1,train
3499.jpg,bcd/images/3499.jpg,0,1,test
3500.jpg,bcd/images/3500.jpg,0,1,train
3501.jpg,bcd/images/3501.jpg,0,1,train
3502.jpg,bcd/images/3502.jpg,0,1,train
3503.jpg,bcd/images/3503.jpg,0,1,train
3504.jpg,bcd/images/3504.jpg,0,1,train
3505.jpg,bcd/images/3505.jpg,0,1,train
3506.jpg,bcd/images/3506.jpg,0,1,train
3507.jpg,bcd/images/3507.jpg,0,1,train
3508.jpg,bcd/images/3508.jpg,0,1,train
3509.jpg,bcd/images/3509.jpg,0,1,train
3510.jpg,bcd/images/3510.jpg,0,1,train
3511.jpg,bcd/images/3511.jpg,0,1,train
3512.jpg,bcd/images/3512.jpg,0,1,val
3513.jpg,bcd/images/3513.jpg,0,1,train
3514.jpg,bcd/images/3514.jpg,0,1,train
3515.jpg,bcd/images/3515.jpg,0,1,train
3516.jpg,bcd/images/3516.jpg,0,1,train
3517.jpg,bcd/images/3517.jpg,0,1,train
3518.jpg,bcd/images/3518.jpg,0,1,train
3519.jpg,bcd/images/3519.jpg,0,1,train
3520.jpg,bcd/images/3520.jpg,0,1,val
3521.jpg,bcd/images/3521.jpg,0,1,train
3522.jpg,bcd/images/3522.jpg,0,1,train
3523.jpg,bcd/images/3523.jpg,0,1,train
3524.jpg,bcd/images/3524.jpg,0,1,train
3525.jpg,bcd/images/3525.jpg,0,1,train
3526.jpg,bcd/images/3526.jpg,0,1,train
3527.jpg,bcd/images/3527.jpg,0,1,test
3528.jpg,bcd/images/3528.jpg,0,1,train
3529.jpg,bcd/images/3529.jpg,0,1,train
3530.jpg,bcd/images/3530.jpg,0,1,train
3531.jpg,bcd/images/3531.jpg,0,1,train
3532.jpg,bcd/images/3532.jpg,0,1,train
3533.jpg,bcd/images/3533.jpg,0,1,train
3534.jpg,bcd/images/3534.jpg,0,1,train
3535.jpg,bcd/images/3535.jpg,0,1,train
3536.jpg,bcd/images/3536.jpg,0,1,train
3537.jpg,bcd/images/3537.jpg,0,1,train
3538.jpg,bcd/images/3538.jpg,0,1,train
3539.jpg,bcd/images/3539.jpg,0,1,train
3540.jpg,bcd/images/3540.jpg,0,1,train
3541.jpg,bcd/images/3541.jpg,0,1,train
3542.jpg,bcd/images/3542.jpg,0,1,train
3543.jpg,bcd/images/3543.jpg,0,1,test
3544.jpg,bcd/images/3544.jpg,0,1,train
3545.jpg,bcd/images/3545.jpg,0,1,val
3546.jpg,bcd/images/3546.jpg,0,1,train
3547.jpg,bcd/images/3547.jpg,0,1,test
3548.jpg,bcd/images/3548.jpg,0,1,train
3549.jpg,bcd/images/3549.jpg,0,1,train
3550.jpg,bcd/images/3550.jpg,0,1,val
3551.jpg,bcd/images/3551.jpg,0,1,train
3552.jpg,bcd/images/3552.jpg,0,1,train
3553.jpg,bcd/images/3553.jpg,0,1,train
3554.jpg,bcd/images/3554.jpg,0,1,train
3555.jpg,bcd/images/3555.jpg,0,1,val
3556.jpg,bcd/images/3556.jpg,0,1,train
3557.jpg,bcd/images/3557.jpg,0,1,train
3558.jpg,bcd/images/3558.jpg,0,1,train
3559.jpg,bcd/images/3559.jpg,0,1,train
3560.jpg,bcd/images/3560.jpg,0,1,train
3561.jpg,bcd/images/3561.jpg,0,1,train
3562.jpg,bcd/images/3562.jpg,0,1,train
3563.jpg,bcd/images/3563.jpg,0,1,train
3564.jpg,bcd/images/3564.jpg,0,1,train
3565.jpg,bcd/images/3565.jpg,0,1,train
3566.jpg,bcd/images/3566.jpg,0,1,train
3567.jpg,bcd/images/3567.jpg,0,1,train
3568.jpg,bcd/images/3568.jpg,0,1,train
3569.jpg,bcd/images/3569.jpg,0,1,train
3570.jpg,bcd/images/3570.jpg,0,1,test
3571.jpg,bcd/images/3571.jpg,0,1,train
3572.jpg,bcd/images/3572.jpg,0,1,train
3573.jpg,bcd/images/3573.jpg,0,1,val
3574.jpg,bcd/images/3574.jpg,0,1,train
3575.jpg,bcd/images/3575.jpg,0,1,train
3576.jpg,bcd/images/3576.jpg,0,1,train
3577.jpg,bcd/images/3577.jpg,0,1,train
3578.jpg,bcd/images/3578.jpg,0,1,train
3579.jpg,bcd/images/3579.jpg,0,1,train
3580.jpg,bcd/images/3580.jpg,0,1,train
3581.jpg,bcd/images/3581.jpg,0,1,train
3582.jpg,bcd/images/3582.jpg,0,1,train
3583.jpg,bcd/images/3583.jpg,0,1,train
3584.jpg,bcd/images/3584.jpg,0,1,train
3585.jpg,bcd/images/3585.jpg,0,1,train
3586.jpg,bcd/images/3586.jpg,0,1,train
3587.jpg,bcd/images/3587.jpg,0,1,train
3588.jpg,bcd/images/3588.jpg,0,1,train
3589.jpg,bcd/images/3589.jpg,0,1,train
3590.jpg,bcd/images/3590.jpg,0,1,val
3591.jpg,bcd/images/3591.jpg,0,1,train
3592.jpg,bcd/images/3592.jpg,0,1,train
3593.jpg,bcd/images/3593.jpg,0,1,train
3594.jpg,bcd/images/3594.jpg,0,1,train
3595.jpg,bcd/images/3595.jpg,0,1,train
3596.jpg,bcd/images/3596.jpg,0,1,train
3597.jpg,bcd/images/3597.jpg,0,1,train
3598.jpg,bcd/images/3598.jpg,0,1,train
3599.jpg,bcd/images/3599.jpg,0,1,train
3600.jpg,bcd/images/3600.jpg,0,1,test
3601.jpg,bcd/images/3601.jpg,0,1,train
3602.jpg,bcd/images/3602.jpg,0,1,train
3603.jpg,bcd/images/3603.jpg,0,1,train
3604.jpg,bcd/images/3604.jpg,0,1,train
3605.jpg,bcd/images/3605.jpg,0,1,train
3606.jpg,bcd/images/3606.jpg,0,1,train
3607.jpg,bcd/images/3607.jpg,0,1,train
3608.jpg,bcd/images/3608.jpg,0,1,train
3609.jpg,bcd/images/3609.jpg,0,1,train
3610.jpg,bcd/images/3610.jpg,0,1,train
3611.jpg,bcd/images/3611.jpg,0,1,train
3612.jpg,bcd/images/3612.jpg,0,1,train
3613.jpg,bcd/images/3613.jpg,0,1,train
3614.jpg,bcd/images/3614.jpg,0,1,train
3615.jpg,bcd/images/3615.jpg,0,1,train
3616.jpg,bcd/images/3616.jpg,0,1,train
3617.jpg,bcd/images/3617.jpg,0,1,train
3618.jpg,bcd/images/3618.jpg,0,1,train
3619.jpg,bcd/images/3619.jpg,0,1,train
3620.jpg,bcd/images/3620.jpg,0,1,train
3621.jpg,bcd/images/3621.jpg,0,1,train
3622.jpg,bcd/images/3622.jpg,0,1,train
3623.jpg,bcd/images/3623.jpg,0,1,train
3624.jpg,bcd/images/3624.jpg,0,1,train
3625.jpg,bcd/images/3625.jpg,0,1,train
3626.jpg,bcd/images/3626.jpg,0,1,train
3627.jpg,bcd/images/3627.jpg,0,1,train
3628.jpg,bcd/images/3628.jpg,0,1,train
3629.jpg,bcd/images/3629.jpg,0,1,train
3630.jpg,bcd/images/3630.jpg,0,1,train
3631.jpg,bcd/images/3631.jpg,0,1,train
3632.jpg,bcd/images/3632.jpg,0,1,train
3633.jpg,bcd/images/3633.jpg,0,1,train
3634.jpg,bcd/images/3634.jpg,0,1,test
3635.jpg,bcd/images/3635.jpg,0,1,train
3636.jpg,bcd/images/3636.jpg,0,1,train
3637.jpg,bcd/images/3637.jpg,0,1,train
3638.jpg,bcd/images/3638.jpg,0,1,train
3639.jpg,bcd/images/3639.jpg,0,1,train
3640.jpg,bcd/images/3640.jpg,0,1,train
3641.jpg,bcd/images/3641.jpg,0,1,train
3642.jpg,bcd/images/3642.jpg,0,1,val
3643.jpg,bcd/images/3643.jpg,0,1,train
3644.jpg,bcd/images/3644.jpg,0,1,train
3645.jpg,bcd/images/3645.jpg,0,1,train
3646.jpg,bcd/images/3646.jpg,0,1,train
3647.jpg,bcd/images/3647.jpg,0,1,test
3648.jpg,bcd/images/3648.jpg,0,1,train
3649.jpg,bcd/images/3649.jpg,0,1,train
3650.jpg,bcd/images/3650.jpg,0,1,train
3651.jpg,bcd/images/3651.jpg,0,1,train
3652.jpg,bcd/images/3652.jpg,0,1,train
3653.jpg,bcd/images/3653.jpg,0,1,test
3654.jpg,bcd/images/3654.jpg,0,1,train
3655.jpg,bcd/images/3655.jpg,0,1,train
3656.jpg,bcd/images/3656.jpg,0,1,train
3657.jpg,bcd/images/3657.jpg,0,1,train
3658.jpg,bcd/images/3658.jpg,0,1,train
3659.jpg,bcd/images/3659.jpg,0,1,train
3660.jpg,bcd/images/3660.jpg,0,1,train
3661.jpg,bcd/images/3661.jpg,0,1,train
3662.jpg,bcd/images/3662.jpg,0,1,train
3663.jpg,bcd/images/3663.jpg,0,1,train
3664.jpg,bcd/images/3664.jpg,0,1,train
3665.jpg,bcd/images/3665.jpg,0,1,train
3666.jpg,bcd/images/3666.jpg,0,1,test
3667.jpg,bcd/images/3667.jpg,0,1,train
3668.jpg,bcd/images/3668.jpg,0,1,train
3669.jpg,bcd/images/3669.jpg,0,1,val
3670.jpg,bcd/images/3670.jpg,0,1,train
3671.jpg,bcd/images/3671.jpg,0,1,train
3672.jpg,bcd/images/3672.jpg,0,1,train
3673.jpg,bcd/images/3673.jpg,0,1,train
3674.jpg,bcd/images/3674.jpg,0,1,train
3675.jpg,bcd/images/3675.jpg,0,1,train
3676.jpg,bcd/images/3676.jpg,0,1,train
3677.jpg,bcd/images/3677.jpg,0,1,train
3678.jpg,bcd/images/3678.jpg,0,1,train
3679.jpg,bcd/images/3679.jpg,0,1,val
3680.jpg,bcd/images/3680.jpg,0,1,train
3681.jpg,bcd/images/3681.jpg,0,1,train
3682.jpg,bcd/images/3682.jpg,0,1,train
3683.jpg,bcd/images/3683.jpg,0,1,train
3684.jpg,bcd/images/3684.jpg,0,1,train
3685.jpg,bcd/images/3685.jpg,0,1,train
3686.jpg,bcd/images/3686.jpg,0,1,train
3687.jpg,bcd/images/3687.jpg,0,1,val
3688.jpg,bcd/images/3688.jpg,0,1,train
3689.jpg,bcd/images/3689.jpg,0,1,train
3690.jpg,bcd/images/3690.jpg,0,1,test
3691.jpg,bcd/images/3691.jpg,0,1,train
3692.jpg,bcd/images/3692.jpg,0,1,train
3693.jpg,bcd/images/3693.jpg,0,1,train
3694.jpg,bcd/images/3694.jpg,0,1,test
3695.jpg,bcd/images/3695.jpg,0,1,train
3696.jpg,bcd/images/3696.jpg,0,1,test
3697.jpg,bcd/images/3697.jpg,0,1,train
3698.jpg,bcd/images/3698.jpg,0,1,val
3699.jpg,bcd/images/3699.jpg,0,1,train
3700.jpg,bcd/images/3700.jpg,0,1,val
3701.jpg,bcd/images/3701.jpg,0,1,train
3702.jpg,bcd/images/3702.jpg,0,1,val
3703.jpg,bcd/images/3703.jpg,0,1,train
3704.jpg,bcd/images/3704.jpg,0,1,train
3705.jpg,bcd/images/3705.jpg,0,1,test
3706.jpg,bcd/images/3706.jpg,0,1,test
3707.jpg,bcd/images/3707.jpg,0,1,train
3708.jpg,bcd/images/3708.jpg,0,1,train
3709.jpg,bcd/images/3709.jpg,0,1,train
3710.jpg,bcd/images/3710.jpg,0,1,val
3711.jpg,bcd/images/3711.jpg,0,1,train
3712.jpg,bcd/images/3712.jpg,0,1,train
3713.jpg,bcd/images/3713.jpg,0,1,train
3714.jpg,bcd/images/3714.jpg,0,1,train
3715.jpg,bcd/images/3715.jpg,0,1,train
3716.jpg,bcd/images/3716.jpg,0,1,train
3717.jpg,bcd/images/3717.jpg,0,1,train
3718.jpg,bcd/images/3718.jpg,0,1,train
3719.jpg,bcd/images/3719.jpg,0,1,train
3720.jpg,bcd/images/3720.jpg,0,1,train
3721.jpg,bcd/images/3721.jpg,0,1,train
3722.jpg,bcd/images/3722.jpg,0,1,train
3723.jpg,bcd/images/3723.jpg,0,1,train
3724.jpg,bcd/images/3724.jpg,0,1,train
3725.jpg,bcd/images/3725.jpg,0,1,train
3726.jpg,bcd/images/3726.jpg,0,1,train
3727.jpg,bcd/images/3727.jpg,0,1,train
3728.jpg,bcd/images/3728.jpg,0,1,train
3729.jpg,bcd/images/3729.jpg,0,1,train
3730.jpg,bcd/images/3730.jpg,0,1,train
3731.jpg,bcd/images/3731.jpg,0,1,train
3732.jpg,bcd/images/3732.jpg,0,1,train
3733.jpg,bcd/images/3733.jpg,0,1,train
3734.jpg,bcd/images/3734.jpg,0,1,train
3735.jpg,bcd/images/3735.jpg,0,1,train
3736.jpg,bcd/images/3736.jpg,0,1,train
3737.jpg,bcd/images/3737.jpg,0,1,train
3738.jpg,bcd/images/3738.jpg,0,1,train
3739.jpg,bcd/images/3739.jpg,0,1,train
3740.jpg,bcd/images/3740.jpg,0,1,val
3741.jpg,bcd/images/3741.jpg,0,1,train
3742.jpg,bcd/images/3742.jpg,0,1,train
3743.jpg,bcd/images/3743.jpg,0,1,train
3744.jpg,bcd/images/3744.jpg,0,1,train
3745.jpg,bcd/images/3745.jpg,0,1,train
3746.jpg,bcd/images/3746.jpg,0,1,train
3747.jpg,bcd/images/3747.jpg,0,1,train
3748.jpg,bcd/images/3748.jpg,0,1,train
3749.jpg,bcd/images/3749.jpg,0,1,train
3750.jpg,bcd/images/3750.jpg,0,1,test
3751.jpg,bcd/images/3751.jpg,0,1,train
3752.jpg,bcd/images/3752.jpg,0,1,train
3753.jpg,bcd/images/3753.jpg,0,1,train
3754.jpg,bcd/images/3754.jpg,0,1,train
3755.jpg,bcd/images/3755.jpg,0,1,train
3756.jpg,bcd/images/3756.jpg,0,1,train
3757.jpg,bcd/images/3757.jpg,0,1,train
3758.jpg,bcd/images/3758.jpg,0,1,train
3759.jpg,bcd/images/3759.jpg,0,1,train
3760.jpg,bcd/images/3760.jpg,0,1,train
3761.jpg,bcd/images/3761.jpg,0,1,train
3762.jpg,bcd/images/3762.jpg,0,1,train
3763.jpg,bcd/images/3763.jpg,0,1,train
3764.jpg,bcd/images/3764.jpg,0,1,test
3765.jpg,bcd/images/3765.jpg,0,1,val
3766.jpg,bcd/images/3766.jpg,0,1,train
3767.jpg,bcd/images/3767.jpg,0,1,train
3768.jpg,bcd/images/3768.jpg,0,1,train
3769.jpg,bcd/images/3769.jpg,0,1,train
3770.jpg,bcd/images/3770.jpg,0,1,train
3771.jpg,bcd/images/3771.jpg,0,1,train
3772.jpg,bcd/images/3772.jpg,0,1,train
3773.jpg,bcd/images/3773.jpg,0,1,test
3774.jpg,bcd/images/3774.jpg,0,1,train
3775.jpg,bcd/images/3775.jpg,0,1,val
3776.jpg,bcd/images/3776.jpg,0,1,train
3777.jpg,bcd/images/3777.jpg,0,1,train
3778.jpg,bcd/images/3778.jpg,0,1,train
3779.jpg,bcd/images/3779.jpg,0,1,train
3780.jpg,bcd/images/3780.jpg,0,1,train
3781.jpg,bcd/images/3781.jpg,0,1,train
3782.jpg,bcd/images/3782.jpg,0,1,train
3783.jpg,bcd/images/3783.jpg,0,1,train
3784.jpg,bcd/images/3784.jpg,0,1,val
3785.jpg,bcd/images/3785.jpg,0,1,train
3786.jpg,bcd/images/3786.jpg,0,1,train
3787.jpg,bcd/images/3787.jpg,0,1,train
3788.jpg,bcd/images/3788.jpg,0,1,train
3789.jpg,bcd/images/3789.jpg,0,1,train
3790.jpg,bcd/images/3790.jpg,0,1,train
3791.jpg,bcd/images/3791.jpg,0,1,train
3792.jpg,bcd/images/3792.jpg,0,1,train
3793.jpg,bcd/images/3793.jpg,0,1,train
3794.jpg,bcd/images/3794.jpg,0,1,train
3795.jpg,bcd/images/3795.jpg,0,1,train
3796.jpg,bcd/images/3796.jpg,0,1,val
3797.jpg,bcd/images/3797.jpg,0,1,val
3798.jpg,bcd/images/3798.jpg,0,1,train
3799.jpg,bcd/images/3799.jpg,0,1,train
3800.jpg,bcd/images/3800.jpg,0,1,train
3801.jpg,bcd/images/3801.jpg,0,1,train
3802.jpg,bcd/images/3802.jpg,0,1,train
3803.jpg,bcd/images/3803.jpg,0,1,train
3804.jpg,bcd/images/3804.jpg,0,1,train
3805.jpg,bcd/images/3805.jpg,0,1,train
3806.jpg,bcd/images/3806.jpg,0,1,train
3807.jpg,bcd/images/3807.jpg,0,1,train
3808.jpg,bcd/images/3808.jpg,0,1,train
3809.jpg,bcd/images/3809.jpg,0,1,test
3810.jpg,bcd/images/3810.jpg,0,1,train
3811.jpg,bcd/images/3811.jpg,0,1,train
3812.jpg,bcd/images/3812.jpg,0,1,test
3813.jpg,bcd/images/3813.jpg,0,1,train
3814.jpg,bcd/images/3814.jpg,0,1,train
3815.jpg,bcd/images/3815.jpg,0,1,train
3816.jpg,bcd/images/3816.jpg,0,1,train
3817.jpg,bcd/images/3817.jpg,0,1,train
3818.jpg,bcd/images/3818.jpg,0,1,val
3819.jpg,bcd/images/3819.jpg,0,1,train
3820.jpg,bcd/images/3820.jpg,0,1,val
3821.jpg,bcd/images/3821.jpg,0,1,train
3822.jpg,bcd/images/3822.jpg,0,1,train
3823.jpg,bcd/images/3823.jpg,0,1,train
3824.jpg,bcd/images/3824.jpg,0,1,train
3825.jpg,bcd/images/3825.jpg,0,1,train
3826.jpg,bcd/images/3826.jpg,0,1,train
3827.jpg,bcd/images/3827.jpg,0,1,train
3828.jpg,bcd/images/3828.jpg,0,1,train
3829.jpg,bcd/images/3829.jpg,0,1,test
3830.jpg,bcd/images/3830.jpg,0,1,train
3831.jpg,bcd/images/3831.jpg,0,1,train
3832.jpg,bcd/images/3832.jpg,0,1,test
3833.jpg,bcd/images/3833.jpg,0,1,train
3834.jpg,bcd/images/3834.jpg,0,1,train
3835.jpg,bcd/images/3835.jpg,0,1,train
3836.jpg,bcd/images/3836.jpg,0,1,train
3837.jpg,bcd/images/3837.jpg,0,1,train
3838.jpg,bcd/images/3838.jpg,0,1,val
3839.jpg,bcd/images/3839.jpg,0,1,train
3840.jpg,bcd/images/3840.jpg,0,1,train
3841.jpg,bcd/images/3841.jpg,0,1,train
3842.jpg,bcd/images/3842.jpg,0,1,train
3843.jpg,bcd/images/3843.jpg,0,1,train
3844.jpg,bcd/images/3844.jpg,0,1,train
3845.jpg,bcd/images/3845.jpg,0,1,train
3846.jpg,bcd/images/3846.jpg,0,1,train
3847.jpg,bcd/images/3847.jpg,0,1,train
3848.jpg,bcd/images/3848.jpg,0,1,train
3849.jpg,bcd/images/3849.jpg,0,1,train
3850.jpg,bcd/images/3850.jpg,0,1,train
3851.jpg,bcd/images/3851.jpg,0,1,train
3852.jpg,bcd/images/3852.jpg,0,1,train
3853.jpg,bcd/images/3853.jpg,0,1,train
3854.jpg,bcd/images/3854.jpg,0,1,test
3855.jpg,bcd/images/3855.jpg,0,1,train
3856.jpg,bcd/images/3856.jpg,0,1,train
3857.jpg,bcd/images/3857.jpg,0,1,train
3858.jpg,bcd/images/3858.jpg,0,1,train
3859.jpg,bcd/images/3859.jpg,0,1,train
3860.jpg,bcd/images/3860.jpg,0,1,train
3861.jpg,bcd/images/3861.jpg,0,1,val
3862.jpg,bcd/images/3862.jpg,0,1,train
3863.jpg,bcd/images/3863.jpg,0,1,train
3864.jpg,bcd/images/3864.jpg,0,1,train
3865.jpg,bcd/images/3865.jpg,0,1,val
3866.jpg,bcd/images/3866.jpg,0,1,train
3867.jpg,bcd/images/3867.jpg,0,1,train
3868.jpg,bcd/images/3868.jpg,0,1,train
3869.jpg,bcd/images/3869.jpg,0,1,train
3870.jpg,bcd/images/3870.jpg,0,1,train
3871.jpg,bcd/images/3871.jpg,0,1,train
3872.jpg,bcd/images/3872.jpg,0,1,test
3873.jpg,bcd/images/3873.jpg,0,1,train
3874.jpg,bcd/images/3874.jpg,0,1,train
3875.jpg,bcd/images/3875.jpg,0,1,train
3876.jpg,bcd/images/3876.jpg,0,1,test
3877.jpg,bcd/images/3877.jpg,0,1,train
3878.jpg,bcd/images/3878.jpg,0,1,train
3879.jpg,bcd/images/3879.jpg,0,1,train
3880.jpg,bcd/images/3880.jpg,0,1,test
3881.jpg,bcd/images/3881.jpg,0,1,val
3882.jpg,bcd/images/3882.jpg,0,1,val
3883.jpg,bcd/images/3883.jpg,0,1,train
3884.jpg,bcd/images/3884.jpg,0,1,train
3885.jpg,bcd/images/3885.jpg,0,1,train
3886.jpg,bcd/images/3886.jpg,0,1,train
3887.jpg,bcd/images/3887.jpg,0,1,train
3888.jpg,bcd/images/3888.jpg,0,1,test
3889.jpg,bcd/images/3889.jpg,0,1,train
3890.jpg,bcd/images/3890.jpg,0,1,train
3891.jpg,bcd/images/3891.jpg,0,1,train
3892.jpg,bcd/images/3892.jpg,0,1,train
3893.jpg,bcd/images/3893.jpg,0,1,train
3894.jpg,bcd/images/3894.jpg,0,1,val
3895.jpg,bcd/images/3895.jpg,0,1,train
3896.jpg,bcd/images/3896.jpg,0,1,test
3897.jpg,bcd/images/3897.jpg,0,1,train
3898.jpg,bcd/images/3898.jpg,0,1,train
3899.jpg,bcd/images/3899.jpg,0,1,train
3900.jpg,bcd/images/3900.jpg,0,1,train
3901.jpg,bcd/images/3901.jpg,0,1,train
3902.jpg,bcd/images/3902.jpg,0,1,train
3903.jpg,bcd/images/3903.jpg,0,1,train
3904.jpg,bcd/images/3904.jpg,0,1,test
3905.jpg,bcd/images/3905.jpg,0,1,train
3906.jpg,bcd/images/3906.jpg,0,1,train
3907.jpg,bcd/images/3907.jpg,0,1,train
3908.jpg,bcd/images/3908.jpg,0,1,train
3909.jpg,bcd/images/3909.jpg,0,1,train
3910.jpg,bcd/images/3910.jpg,0,1,train
3911.jpg,bcd/images/3911.jpg,0,1,val
